accuracy,macro_f1,weighted_f1,precision,recall,FS,FE,CLF,fold
0.9151795549680546,0.7374883623633126,0.9296160981679417,0.6801857328326272,0.8575660256920018,VT,ICA,LGBM,12
0.9153998678122934,0.7228389237285899,0.9305867058878107,0.6627551635294658,0.8502909289591922,VT,ICA,LGBM,13
0.9070074922873512,0.7333307000500839,0.923601786100963,0.684948641543131,0.8484105484438964,VT,ICA,LGBM,14
0.9085500220361392,0.7236262144180865,0.9248918006133287,0.6660360842903337,0.8503714226076877,VT,ICA,LGBM,15
0.9032826613791584,0.7333274316566195,0.9201783996396524,0.6807341571307182,0.8459424570641008,VT,ICA,CAT,1
0.8960123375192773,0.7051455551307629,0.9149165846516855,0.6655386694081253,0.8205626279879716,VT,ICA,CAT,2
0.9160608063450099,0.7271408488514719,0.9303677245028215,0.6793860185467039,0.8350089291785929,VT,ICA,CAT,3
0.9178052005288674,0.7346873074690183,0.9305771188749735,0.6842701918369936,0.8375195770982893,VT,ICA,CAT,4
0.9178052005288674,0.740359743101717,0.9308363706263388,0.6828891338169156,0.8519793993847041,VT,ICA,CAT,5
0.9112139237717559,0.7117450273527621,0.9265953064128633,0.6564544480608647,0.8481499205404033,VT,ICA,CAT,6
0.9202467503855475,0.7397274839684447,0.9332745138547207,0.697933601205641,0.8362280553230097,VT,ICA,CAT,7
0.9065873540427407,0.7267652870936797,0.9226573509187391,0.6772210213110551,0.8420119050764132,VT,ICA,CAT,8
0.9189070074922874,0.8593988641462437,0.9329630362744654,0.8061892752868732,0.9754075702555042,VT,ICA,CAT,9
0.9158219479947113,0.8419040532713006,0.9299818994643826,0.7906589934946221,0.9619480701502081,VT,ICA,CAT,10
0.903723287067636,0.7201404770164945,0.9189411878605299,0.6702019669825214,0.8449097447497478,VT,ICA,CAT,11
0.9063670411985019,0.730944851901226,0.9220011918014257,0.6728037483645634,0.8530237820912592,VT,ICA,CAT,12
0.9041639127561136,0.7013840064426549,0.9206847790914593,0.6368617716536701,0.848105952826573,VT,ICA,CAT,13
0.8975319524019392,0.8158799042957533,0.9153540404732725,0.7566063942155853,0.9623764538264269,VT,ICA,CAT,14
0.9092111062141913,0.8356310516913,0.9259855893590095,0.7716654695643818,0.979331742090568,VT,ICA,CAT,15
0.9085701696408901,0.7387803993788715,0.9238956351175647,0.6918318688192844,0.8421534571113987,VT,ICA,STACK,1
0.9096717338620841,0.7281522476282303,0.9242525344083721,0.668792510319206,0.8542103630586596,VT,ICA,STACK,2
0.933024895351399,0.7533245665159295,0.9445440792791026,0.7022799246278019,0.8579297562552213,VT,ICA,STACK,3
0.9319083296606434,0.8543111627956786,0.9415662547351955,0.8007492131907105,0.955971504103741,VT,ICA,STACK,4
0.9325694138386955,0.8792972612604639,0.9438285448531821,0.8302863077878031,0.9758585063568594,VT,ICA,STACK,5
0.929279576999339,0.737009003954028,0.9409296207486764,0.6824437740134159,0.8511301844102458,VT,ICA,STACK,6
0.9228905045164133,0.7470382906012012,0.9349997596299653,0.6933941196439777,0.852053669995014,VT,ICA,STACK,7
0.9215686274509803,0.7495325391932484,0.9362848855573112,0.7003257481274876,0.8548888863535549,VT,ICA,STACK,8
0.9275011018069634,0.8556022237047693,0.9395992882010573,0.7929778031410695,0.9792341205906668,VT,ICA,STACK,9
0.9230938739532834,0.8575283904826366,0.9355571039688968,0.8095593776107183,0.9658088227484496,VT,ICA,STACK,10
0.9215686274509803,0.7430828971032375,0.9356729957579025,0.7034903328815618,0.8480213437027915,VT,ICA,STACK,11
0.9242123815818463,0.7481723807191484,0.935614348225864,0.6909961699119886,0.8565967685513374,VT,ICA,STACK,12
0.9224498788279357,0.7253119078916288,0.9350804063588946,0.6650218389561164,0.8510023794039041,VT,ICA,STACK,13
0.9197884530630234,0.8471689990602937,0.9329118668081159,0.7935795081085973,0.9690172153642669,VT,ICA,STACK,14
0.9290436315557514,0.8497281342929909,0.9408383082657518,0.7977415385459007,0.9642678558089492,VT,ICA,STACK,15
0.8902842035690681,0.7126107334898215,0.9090055096168221,0.6455083798621648,0.9546689980047265,VT,SVD,DT,1
0.8561357127120511,0.6045608415050399,0.8793470257553643,0.5363511570286184,0.7803973517241998,VT,SVD,DT,2
0.8836748182419035,0.6555951643889731,0.901482106417164,0.5899862792298153,0.8089217225585885,VT,SVD,DT,3
0.871749669457911,0.6572214747303202,0.8938161378383536,0.5998968770801698,0.8115450068800897,VT,SVD,DT,4
0.871749669457911,0.6548976620252107,0.893252083655632,0.5848081108640917,0.8394991914980763,VT,SVD,DT,5
0.8799294998898436,0.7026876057649579,0.8974678092585602,0.6189210710524246,0.9490617779872683,VT,SVD,DT,6
0.8764044943820225,0.6785014104997473,0.897014922656738,0.6048054282557491,0.9442255717455725,VT,SVD,DT,7
0.8838951310861424,0.6540861880264032,0.9010889675656365,0.5970266593910296,0.7908553374451857,VT,SVD,DT,8
0.8907007492287351,0.6721929744606453,0.9075306014504761,0.6027099960539724,0.8237247518204402,VT,SVD,DT,9
0.8871749669457911,0.6732751997173538,0.905203685124804,0.6168413170173015,0.8024039754015492,VT,SVD,DT,10
0.8896232650363516,0.6903008686337878,0.908723154992534,0.6278295549691608,0.9281124787982673,VT,SVD,DT,11
0.8854373209958141,0.6526175907341913,0.9022687707778728,0.5861577713513206,0.8028159516869982,VT,SVD,DT,12
0.8905045164133069,0.7338344652463922,0.9064072514378001,0.6467926746803917,0.9452250366154991,VT,SVD,DT,13
0.8772587042750111,0.6641485719620702,0.8957388991403408,0.5929774225105787,0.8363851492542734,VT,SVD,DT,14
0.880784486557955,0.6583129641565962,0.900470609956043,0.6074210280814404,0.80413859048809,VT,SVD,DT,15
0.8349856796651245,0.6741794066314761,0.8660068190976145,0.6162937214375172,0.8398853801396787,VT,SVD,LR,1
0.8457810090328266,0.667652806230473,0.8772218369952625,0.6102645478306642,0.8402824510249028,VT,SVD,LR,2
0.8512888301387971,0.6732070434707862,0.8813667810562745,0.6123358387497717,0.8435014785826733,VT,SVD,LR,3
0.8589687086822388,0.7805953547364053,0.8817364989372176,0.7049903777809348,0.9679380778480123,VT,SVD,LR,4
0.8598501542529748,0.6735247910865736,0.8873188272814267,0.6168726194717389,0.8481054099894605,VT,SVD,LR,5
0.8517294558272748,0.6709168793521898,0.880312347885693,0.6222327059017274,0.83625345674892,VT,SVD,LR,6
0.8468825732540207,0.674361904823198,0.8768716548935128,0.6220993704875368,0.844208966621214,VT,SVD,LR,7
0.8360872438863186,0.6511270960346295,0.8684387002256166,0.5959148621198695,0.8370221687848685,VT,SVD,LR,8
0.8523578669017188,0.7683051866874778,0.8803998452696259,0.7051697732746572,0.9660902433833123,VT,SVD,LR,9
0.8464081092992508,0.6765755262748838,0.8776175495740323,0.6293333629145983,0.8377013899910067,VT,SVD,LR,10
0.8426966292134831,0.6720183503148566,0.8727052226699932,0.6234233043260525,0.8334132667547018,VT,SVD,LR,11
0.8411544393038114,0.6603281338461385,0.8706357871221568,0.5974789980507018,0.8380866543795047,VT,SVD,LR,12
0.8523903943599912,0.6715889288845895,0.8804258778822486,0.6133576097581342,0.8417990289529251,VT,SVD,LR,13
0.8338475099162627,0.746437022369552,0.8648532249576443,0.6830733140461884,0.9564565553184217,VT,SVD,LR,14
0.8545614808285589,0.777989757038853,0.8824437395576283,0.7106458934641795,0.9652555848065794,VT,SVD,LR,15
0.8750826173165895,0.6827010230363675,0.8983817967936227,0.6218214275657024,0.8470110948755668,VT,SVD,KNN,1
0.8823529411764706,0.6856504954686012,0.9052876521426996,0.6477183125807892,0.8308242367206445,VT,SVD,KNN,2
0.8993170301828597,0.6991279007407738,0.9182234112662012,0.6386122099459859,0.8560585715854828,VT,SVD,KNN,3
0.8891582194799471,0.7905311422695416,0.9082041610983989,0.7197430895185113,0.9700701626213403,VT,SVD,KNN,4
0.9019391802556193,0.7954065516749803,0.9206032610831889,0.7367251193612956,0.9574996407202095,VT,SVD,KNN,5
0.8990967173386208,0.6979864533077405,0.9173804617498061,0.6468915791682711,0.842191786974841,VT,SVD,KNN,6
0.8865388852170082,0.687172684233589,0.908228111903001,0.6300396218633486,0.8470420668403518,VT,SVD,KNN,7
0.8885217008151576,0.686216076150231,0.9114298081780723,0.6374400507119847,0.8297023060139648,VT,SVD,KNN,8
0.8871749669457911,0.7933330900752453,0.9077872635106565,0.7374289698342051,0.9599415032575174,VT,SVD,KNN,9
0.8935654473336272,0.7998260137422138,0.9122712104137392,0.7347306298791508,0.9666613256179263,VT,SVD,KNN,10
0.8920467063229787,0.7016654590994833,0.9139509668777761,0.6616736627854668,0.8441416034035478,VT,SVD,KNN,11
0.8858779466842917,0.6853510080249057,0.907117170054055,0.6289087125436713,0.8400071389722501,VT,SVD,KNN,12
0.8997576558713373,0.6718505630225464,0.9175112631981341,0.6012749903457704,0.8525152148987153,VT,SVD,KNN,13
0.8856324371970031,0.7841350803612152,0.9056142588255687,0.7128781465269086,0.9656285550122278,VT,SVD,KNN,14
0.8935654473336272,0.7909461128791325,0.9140854674071904,0.7387416882547332,0.953736827939904,VT,SVD,KNN,15
0.5917602996254682,0.4537096574885654,0.656896774045562,0.41062626052924395,0.7932502318761212,VT,SVD,NB,1
0.656532275831681,0.4894746034591931,0.7220322171173859,0.43103535235741974,0.9110727004421358,VT,SVD,NB,2
0.663802599691562,0.4566605422276092,0.7298259382108061,0.4129988526360023,0.7684222793415802,VT,SVD,NB,3
0.6789334508594095,0.48564640307736356,0.7389698573995994,0.42780674383778655,0.7834710458221893,VT,SVD,NB,4
0.5846187747906567,0.4447147738201297,0.6602438576554684,0.42142062319054674,0.7735812597262632,VT,SVD,NB,5
0.643093192333113,0.46680013754819283,0.7098242971613344,0.4140596744887124,0.9026243879131326,VT,SVD,NB,6
0.64551663361974,0.45434936361689804,0.7112258903727443,0.40692914754529425,0.7808879972156024,VT,SVD,NB,7
0.62128222075347,0.4403292004293059,0.6854537017779828,0.39400404924371896,0.7730492542391337,VT,SVD,NB,8
0.5949757602468048,0.44054760689207595,0.6619471450460116,0.39763491184560495,0.7790983429995715,VT,SVD,NB,9
0.6342000881445571,0.4653895079533543,0.6996201476231458,0.41528083349914724,0.7859517690855209,VT,SVD,NB,10
0.6318572372769332,0.44992042829946466,0.6973223390316841,0.40318862452493787,0.7799523342197348,VT,SVD,NB,11
0.6411103767349636,0.44935310856040506,0.7072063070480438,0.40571808526832503,0.7765788584398201,VT,SVD,NB,12
0.6243666005728133,0.45058571131552116,0.690964579093808,0.4055512327892768,0.7841532291837452,VT,SVD,NB,13
0.627809607756721,0.4464951969041026,0.6931320251395174,0.40058489641716233,0.7778244426925851,VT,SVD,NB,14
0.6604230938739533,0.5011784663141227,0.7246625533725246,0.46041698143571413,0.7732568755907296,VT,SVD,NB,15
0.7252698832341925,0.6154966661514658,0.7920464236092389,0.5923924518880066,0.8276776793323342,VT,SVD,SVM,1
0.7294558272747301,0.6076426028900318,0.7961180429632108,0.5966953720363342,0.8096614526426378,VT,SVD,SVM,2
0.7263714474553866,0.6086702726605181,0.7931009030892042,0.5875037520602967,0.8195576975350272,VT,SVD,SVM,3
0.754297047157338,0.6983981744144678,0.8116573758968041,0.6629102513202126,0.9313342686459934,VT,SVD,SVM,4
0.7300572939620978,0.7053413846534076,0.7959099453180458,0.6791972500561109,0.9465655838620154,VT,SVD,SVM,5
0.7376074025115664,0.6158138918736867,0.802460430441371,0.5984250183369915,0.8163416030726439,VT,SVD,SVM,6
0.730777704340163,0.6097066451191872,0.7949226333297282,0.5885995493154483,0.8103504435937947,VT,SVD,SVM,7
0.7241683190129985,0.6057147880256928,0.7904629624160863,0.58510384479361,0.8160950473317417,VT,SVD,SVM,8
0.7304980167474658,0.7011805176234828,0.7940905189352363,0.6700167753603657,0.94690934880938,VT,SVD,SVM,9
0.7375495813133539,0.6989937875785275,0.8014635786298866,0.6827766713337414,0.9307748767138654,VT,SVD,SVM,10
0.7378277153558053,0.6157785169385046,0.8015601730381786,0.598264553357118,0.8207120705233526,VT,SVD,SVM,11
0.7226261291033267,0.6038360033965352,0.789354855195237,0.5923223646501454,0.8036496226593881,VT,SVD,SVM,12
0.753910552985239,0.6256955392413948,0.8144542078451716,0.599181485673814,0.8273796754599054,VT,SVD,SVM,13
0.742617893345086,0.6998553813872243,0.8035813268558553,0.672700074882637,0.9313244659434818,VT,SVD,SVM,14
0.7236668135742618,0.677820695979103,0.7886778465942931,0.6585395787993337,0.914169062834744,VT,SVD,SVM,15
0.8913857677902621,0.7189806603384367,0.9129462772492029,0.6643570433700849,0.8455225219301281,VT,SVD,RF,1
0.8913857677902621,0.6993665496275785,0.9113667864829599,0.6534099627570693,0.837248110969871,VT,SVD,RF,2
0.913417052214144,0.7362393520218132,0.9299330796037537,0.6857451305443366,0.85253186132581,VT,SVD,RF,3
0.9028206258263552,0.8154746852323846,0.919840942269682,0.7574760586419512,0.9617609281365423,VT,SVD,RF,4
0.9070074922873512,0.7309848576525664,0.9243294643089393,0.6812776807939472,0.8527801913527757,VT,SVD,RF,5
0.9158404935007711,0.7239760809005108,0.9309008838665382,0.676575365314437,0.8402283970207567,VT,SVD,RF,6
0.9019607843137255,0.7053383830716935,0.9201498267676667,0.6492453183193228,0.8447975417297205,VT,SVD,RF,7
0.9085701696408901,0.7290660965942853,0.9266872399014909,0.684049061628301,0.8449534106309098,VT,SVD,RF,8
0.9078889378580872,0.7223437176043472,0.9253663381695675,0.6692527214547463,0.8557294332679721,VT,SVD,RF,9
0.9041427941824592,0.7318284783961435,0.9221098514206392,0.6825536690801568,0.8514629044027552,VT,SVD,RF,10
0.9046045384445913,0.7140135181188499,0.9239081828842141,0.6681865363835432,0.848801363640308,VT,SVD,RF,11
0.8940295219211281,0.7015247942759375,0.9148923621350106,0.6518720778967411,0.8386480669262514,VT,SVD,RF,12
0.9070279797312183,0.7144281592515711,0.9235437857330967,0.656062610733042,0.8529127533591827,VT,SVD,RF,13
0.8995152049360952,0.793374725634469,0.9171080945767605,0.7197419143145571,0.9715771421322222,VT,SVD,RF,14
0.9103129131776113,0.8264994022229443,0.9277775682981743,0.7683781535258418,0.9758098957444937,VT,SVD,RF,15
0.8953513989865609,0.7296034710622241,0.9152329485676642,0.6798508673394759,0.8505861492956057,VT,SVD,ET,1
0.8907248292575457,0.7026073260203956,0.9106817079974066,0.6474954492106673,0.8531557177151889,VT,SVD,ET,2
0.9162811191892487,0.7281591056021037,0.9312397127712435,0.6687804199966083,0.857826249301852,VT,SVD,ET,3
0.9030409872190392,0.8183188830641972,0.9197343690127103,0.7566342755451584,0.9617935414749189,VT,SVD,ET,4
0.9140590568532393,0.8420326154075279,0.9300022673438689,0.7832912479593895,0.976741091253558,VT,SVD,ET,5
0.9112139237717559,0.7214163416087405,0.9274402365322311,0.6737716641743511,0.8419347305709688,VT,SVD,ET,6
0.8990967173386208,0.7145185264532538,0.9181788803539035,0.6664041170256325,0.8419047201839753,VT,SVD,ET,7
0.9032826613791584,0.7261146675095053,0.9228677532672662,0.6719422728262412,0.8495126987917998,VT,SVD,ET,8
0.9085500220361392,0.7237736945833245,0.9254624634740322,0.6695176613529488,0.8555718067493282,VT,SVD,ET,9
0.9028206258263552,0.7322138937142082,0.9214144346122866,0.6843107357312552,0.8526468394522209,VT,SVD,ET,10
0.9006389072482925,0.7109846724627876,0.9204179083662557,0.6646326316564396,0.8478415507275854,VT,SVD,ET,11
0.9010795329367702,0.7076059592975572,0.9199489895226824,0.6569731140361752,0.8466394125432251,VT,SVD,ET,12
0.9068076668869796,0.714609376186564,0.9233882656409961,0.653263976031629,0.8574667796034714,VT,SVD,ET,13
0.9039224327897752,0.7006123686867816,0.9211055183064881,0.6378452576622633,0.8487295072828025,VT,SVD,ET,14
0.9074482150727192,0.8205120655934854,0.9250517649430744,0.7647660526612119,0.9690554579552294,VT,SVD,ET,15
0.8871998237497246,0.7020174317953811,0.909633581906395,0.645776161510283,0.8450893883899222,VT,SVD,GB,1
0.8722185503414849,0.6920069232927929,0.8962910907975417,0.6180028281447565,0.9493649566619485,VT,SVD,GB,2
0.8975545274289491,0.699873018764582,0.9161322685768055,0.6356545184272681,0.8473178175048603,VT,SVD,GB,3
0.8909211106214191,0.683293635081513,0.9104989228130257,0.6199064546629789,0.8279662065832709,VT,SVD,GB,4
0.9028206258263552,0.7050185825491131,0.9201430318476835,0.6411285189606981,0.8484051121598742,VT,SVD,GB,5
0.9004185944040538,0.6824428820239488,0.9194838048499898,0.6249296747615459,0.8311721859671433,VT,SVD,GB,6
0.8885217008151576,0.6728168511468289,0.9068570391210655,0.6022953265076557,0.8343014850574704,VT,SVD,GB,7
0.9006389072482925,0.6979457666056629,0.9207840274118317,0.642692250046774,0.8343421192416026,VT,SVD,GB,8
0.9003966505068312,0.6837509712072762,0.9187092071546235,0.6130565699929762,0.8498552797773806,VT,SVD,GB,9
0.8968708682238872,0.7028914884165984,0.9166887667886242,0.641397448846051,0.8399544784171902,VT,SVD,GB,10
0.9015201586252478,0.7147867478573641,0.9208663942192922,0.6716385955172691,0.8455732786924415,VT,SVD,GB,11
0.8957920246750386,0.690695017763787,0.9155503397476024,0.6407457087360748,0.8205869492095058,VT,SVD,GB,12
0.9114342366159948,0.6944729162005553,0.9262862901073061,0.6277053655035002,0.8442661862765872,VT,SVD,GB,13
0.8984133979726752,0.6768511569129817,0.9168998220806662,0.6083487735286546,0.8421150170953229,VT,SVD,GB,14
0.8966505068312032,0.7000837977518809,0.9162566701809388,0.6400245252516434,0.8477352171979342,VT,SVD,GB,15
0.8957920246750386,0.7021821103425192,0.9137259660775392,0.6360569891779724,0.8440832231194997,VT,SVD,XGB,1
0.8966732760519939,0.828633343513403,0.9147485643321538,0.7874529197501583,0.9508791909872898,VT,SVD,XGB,2
0.9156201806565323,0.7108678856991716,0.929397147021246,0.6463719158183812,0.8423768230972445,VT,SVD,XGB,3
0.9087703834288233,0.7130587084755701,0.9232250573983226,0.662150451338007,0.8287068279041411,VT,SVD,XGB,4
0.9193477302776554,0.7193087837091482,0.9331157365336735,0.6562171728780465,0.8503079531079204,VT,SVD,XGB,5
0.9178233090989205,0.840385085683951,0.931033764482709,0.7826941328293363,0.9652072039703943,VT,SVD,XGB,6
0.9092311081736065,0.7183431180052222,0.9235341700023274,0.6633208566321236,0.8458692686615374,VT,SVD,XGB,7
0.9054857898215466,0.7096903428082808,0.9228719538059881,0.6577127414333228,0.8356309292548376,VT,SVD,XGB,8
0.9211106214191274,0.7328397567376614,0.9345222318207399,0.6761740789996266,0.8560738076512804,VT,SVD,XGB,9
0.9120758043190833,0.7260055666622829,0.9275289284212729,0.6748078448537234,0.8382598296205228,VT,SVD,XGB,10
0.91231548799295,0.8059176326066559,0.9279832377449191,0.7388302631356414,0.9742524796411591,VT,SVD,XGB,11
0.9083498567966513,0.7064885456799459,0.9247577813239292,0.6540558536664787,0.8313303316947307,VT,SVD,XGB,12
0.909892046706323,0.7076309531416556,0.9243954168618476,0.6410834493195513,0.8554749745346555,VT,SVD,XGB,13
0.9083296606434552,0.708237192962977,0.9227829379168838,0.6450119370076083,0.8504594227158693,VT,SVD,XGB,14
0.9105332745702953,0.7126153958467936,0.9259518598011943,0.6499206231838018,0.8553265135722097,VT,SVD,XGB,15
0.9041639127561136,0.7184764526631857,0.9213282359653692,0.6584600121277142,0.8457409701472418,VT,SVD,LGBM,1
0.9068076668869796,0.8332482158853932,0.9227189980214483,0.7861290514299801,0.9569199261137946,VT,SVD,LGBM,2
0.9211280017625028,0.7263644233098929,0.9345040332673912,0.6648176539843593,0.8501282476437733,VT,SVD,LGBM,3
0.9136183340678713,0.721855529474499,0.9273459977487531,0.6636872607743047,0.8431497918291851,VT,SVD,LGBM,4
0.9237549581313353,0.8412846085416879,0.9365324592862282,0.7739664365361919,0.9772587647344582,VT,SVD,LGBM,5
0.9193654990085922,0.7182834681444821,0.9333654234013395,0.6576665914145653,0.8503296546768423,VT,SVD,LGBM,6
0.9169420577219652,0.7287385898578729,0.9294805097929377,0.6756998853763966,0.8439850000555553,VT,SVD,LGBM,7
0.9087904824851288,0.7185376574336148,0.925649335652896,0.6700277602007934,0.8293173267488454,VT,SVD,LGBM,8
0.9217717055971794,0.736535077726967,0.9358781363203164,0.6827906883031487,0.855338686433137,VT,SVD,LGBM,9
0.9169237549581314,0.7441144408969584,0.9318003440243732,0.6930821361256669,0.8551277305213123,VT,SVD,LGBM,10
0.9178233090989205,0.7702574443277668,0.9330338084084944,0.7066900617871761,0.9741267361394448,VT,SVD,LGBM,11
0.9156201806565323,0.7206579797373651,0.9302546465935007,0.6688363950853455,0.8362509207101892,VT,SVD,LGBM,12
0.9151795549680546,0.7132587508623797,0.9292384031753793,0.6462150367285205,0.8566494558776228,VT,SVD,LGBM,13
0.9169237549581314,0.7178909935000183,0.931004151929836,0.6581130003345684,0.849212757077122,VT,SVD,LGBM,14
0.9191273688849714,0.726338715497769,0.9342479382274386,0.6702859557643898,0.8556981814367588,VT,SVD,LGBM,15
0.8902842035690681,0.711546818877437,0.911417214000372,0.655788186093075,0.8495630227249283,VT,SVD,CAT,1
0.8911654549460234,0.6901431377088107,0.9105419342385462,0.6488687747907289,0.8241265177796165,VT,SVD,CAT,2
0.9151795549680546,0.7320018240807731,0.930618741124438,0.6852243806449161,0.8411966268305211,VT,SVD,CAT,3
0.9061260467166152,0.8124157138063827,0.9216330032401155,0.7513827223510775,0.9573900112605163,VT,SVD,CAT,4
0.9050242397531952,0.8248004741481514,0.9228321245654166,0.7685291582883994,0.9733883156857903,VT,SVD,CAT,5
0.9090107953293677,0.7087715873436842,0.9249032827216377,0.6587542225923002,0.8382204655732599,VT,SVD,CAT,6
0.9008592200925314,0.7091781772908118,0.9171150022094838,0.6557795582065089,0.8408822214702505,VT,SVD,CAT,7
0.896452963207755,0.714547827937281,0.9154201557029137,0.6645255550751505,0.8399232179184215,VT,SVD,CAT,8
0.9076685764654032,0.7165763818811631,0.9233981344956725,0.660065678061411,0.850271026557571,VT,SVD,CAT,9
0.9085500220361392,0.8333833990966514,0.9241130261506421,0.7779062035995976,0.9654645026216395,VT,SVD,CAT,10
0.9030623485349196,0.7089078119189578,0.9209613876399069,0.6588731134665174,0.8454937202051865,VT,SVD,CAT,11
0.8940295219211281,0.6865710218951856,0.9119417193277113,0.6325620612122261,0.8231785280606878,VT,SVD,CAT,12
0.9017404714694867,0.7071221405758463,0.9175822696054659,0.6472900231018186,0.8486755048453737,VT,SVD,CAT,13
0.8931247245482592,0.7813465993316943,0.9101382883842938,0.7115631662769214,0.953774927196012,VT,SVD,CAT,14
0.9041427941824592,0.704439405256314,0.9219364363331125,0.6499492700581555,0.8457522239879436,VT,SVD,CAT,15
0.9138576779026217,0.7307971773955131,0.9285542619579296,0.6731157126118582,0.8459465918455912,VT,SVD,STACK,1
0.9145186164353382,0.721341741796691,0.9274600562816705,0.6798206083557997,0.8271480983533697,VT,SVD,STACK,2
0.9312623925974884,0.7442276563917506,0.9414688463749346,0.6859983152118692,0.8537674163399812,VT,SVD,STACK,3
0.9230938739532834,0.8459124412085847,0.9351667985648152,0.7893329308455964,0.9614935640043997,VT,SVD,STACK,4
0.9283825473776994,0.8563383828070067,0.9399753384281407,0.7967522892902817,0.9700229330827991,VT,SVD,STACK,5
0.9277373870896674,0.7270849126241936,0.9389931334761886,0.6715079975852432,0.8400397770002404,VT,SVD,STACK,6
0.9167217448777264,0.7272450366574125,0.9291635788072757,0.6747144041697215,0.8396257865586447,VT,SVD,STACK,7
0.9165014320334876,0.7318670154984014,0.9318445461734451,0.6855496400211571,0.8349741981120896,VT,SVD,STACK,8
0.9288232701630674,0.8467560082943747,0.9412700655527136,0.7869105546362697,0.9772022579798402,VT,SVD,STACK,9
0.9215513442044954,0.8507236227493269,0.9345726858145796,0.802370572228622,0.9636549974544605,VT,SVD,STACK,10
0.9235514430491297,0.7308551186145417,0.9376156555748175,0.6856181463658799,0.8500689471947211,VT,SVD,STACK,11
0.917162370566204,0.7096020776215926,0.9308476533514437,0.661002807568935,0.8244755453698298,VT,SVD,STACK,12
0.9206873760740251,0.7190075311619917,0.9331865872934763,0.6538939669299938,0.8541528317393016,VT,SVD,STACK,13
0.9138386954605553,0.810517069910288,0.92745771228743,0.7367622019927879,0.9692075913387336,VT,SVD,STACK,14
0.9244160423093873,0.8328366841863561,0.9375842727878669,0.7742228460891375,0.9676029572145913,VT,SVD,STACK,15
0.917162370566204,0.7397213881505469,0.9310871759688896,0.6919330888867226,0.8436258711607181,ANOVA,PCA,DT,1
0.9057061026657854,0.7152890512240896,0.9205557700374636,0.6597416004203782,0.8385106715707334,ANOVA,PCA,DT,2
0.913417052214144,0.734509032267972,0.927356446363485,0.6799246688703855,0.8414364856537859,ANOVA,PCA,DT,3
0.9120758043190833,0.7094981665415805,0.9257877697067888,0.6468378573105048,0.8258151286079505,ANOVA,PCA,DT,4
0.9118554429263993,0.7236127063723092,0.9279211712553583,0.6719675493499151,0.8450776146900937,ANOVA,PCA,DT,5
0.9288389513108615,0.7433090127648734,0.93876065040839,0.6953308550507618,0.8359410788231898,ANOVA,PCA,DT,6
0.9079092311081736,0.715843663775803,0.9212803198192355,0.6549345795507403,0.8346801158266559,ANOVA,PCA,DT,7
0.9297202026878167,0.7486594512357032,0.941136593499445,0.6961305657223104,0.8494579633086157,ANOVA,PCA,DT,8
0.9142794182459233,0.7246009508715018,0.9285200189282677,0.6692046080039,0.8436103775087573,ANOVA,PCA,DT,9
0.9153812252093433,0.6871831857048541,0.9296103386145289,0.628544860636258,0.8085028208377173,ANOVA,PCA,DT,10
0.9242123815818463,0.7622996922845968,0.9375626240110442,0.7251821958899705,0.845338334219439,ANOVA,PCA,DT,11
0.909892046706323,0.7133943733132923,0.9267818941031059,0.6583719303823281,0.841314825260552,ANOVA,PCA,DT,12
0.9200264375413086,0.7357375958754139,0.9322104650950026,0.6871195067222051,0.8362001061793215,ANOVA,PCA,DT,13
0.9197884530630234,0.746309027941084,0.9319590914338286,0.6924250225349557,0.8448571946785117,ANOVA,PCA,DT,14
0.9023799030409873,0.7009878224658308,0.9176463450166736,0.6290217390401971,0.8434971567482568,ANOVA,PCA,DT,15
0.8823529411764706,0.7374053097914158,0.9097606335564059,0.69643879199711,0.8549981949037635,ANOVA,PCA,LR,1
0.8999779687155761,0.7334753638369582,0.9209984091704496,0.6949122324706329,0.8468464521635393,ANOVA,PCA,LR,2
0.9112139237717559,0.7533690524241099,0.9297275810341784,0.7124770444451275,0.8585400594521906,ANOVA,PCA,LR,3
0.9028206258263552,0.8575222261634556,0.9229462094293737,0.807600141442835,0.981107958988466,ANOVA,PCA,LR,4
0.9065667695019832,0.8788992888300192,0.9280539803284634,0.8444213751632729,0.9804441542941538,ANOVA,PCA,LR,5
0.9109936109275171,0.7504482061470458,0.9287347810335751,0.7075154795565799,0.8569938339402654,ANOVA,PCA,LR,6
0.9035029742233972,0.7500803787803453,0.9246191394502993,0.7091009975298113,0.859003786292574,ANOVA,PCA,LR,7
0.9057061026657854,0.7473766137825708,0.9258149357702656,0.701830097403359,0.8558888907899084,ANOVA,PCA,LR,8
0.9092111062141913,0.8611680470359385,0.9284405645369613,0.8142673628966904,0.9810384727624576,ANOVA,PCA,LR,9
0.8981930365799912,0.8420961963032066,0.920314044058925,0.7916704738342599,0.9797239538387997,ANOVA,PCA,LR,10
0.8999779687155761,0.7544964120612873,0.9227547650637883,0.718436787160637,0.8575769931528989,ANOVA,PCA,LR,11
0.9063670411985019,0.7466627400461301,0.9264935527140589,0.7046181433286294,0.8580555825363709,ANOVA,PCA,LR,12
0.9151795549680546,0.7636328065886132,0.9322883756476262,0.7243390064219537,0.8603839325736664,ANOVA,PCA,LR,13
0.9010577346848833,0.8574526891877955,0.9219777446574668,0.8112666191615048,0.9802404600691812,ANOVA,PCA,LR,14
